"species_code" "sp_abrev" "species" "family" "gf" "SLA" "DMC" "N" "C" "HC_1" "HC_2" "CL" "LG" "wt_type" "HC"
"1" "Q" "A. dealbata" "Acacia dealbata" "Fabaceae" "T" 0.595844851652611 364.585613973081 3.6029 50.19 NA 7.79574725974771 8.03253528511081 55.7019492309593 "mean" 7.79574725974771
"2" "L" "A. denticulata" "Alternanthera denticulata" "Amaranthaceae" "F" 0.538221808862305 274.999773536507 1.3268 41.203 NA 15.6022593634047 17.3883490792321 32.7046891494877 "mean" 15.6022593634047
"3" "J" "B. articulata" "Baumea articulata" "Cyperaceae" "G" 0.19896320110037 321.556374418688 0.60412 44.915 NA 21.7124326844088 21.5239742593382 28.3886751299977 "mean" 21.7124326844088
"4" "Z" "B. rubiginosa" "Baumea rubiginosa" "Cyperaceae" "G" 0.235143184297362 405.043401119272 0.20344 42.147 NA 24.5112488494272 17.0177606960195 26.9691958715554 "mean" 24.5112488494272
"5" "C" "C. appressa" "Carex appressa" "Cyperaceae" "G" 0.259127435182722 395.987484522958 0.50178 42.335 NA 20.5627663535972 20.0321040561923 27.6840798909037 "mean" 20.5627663535972
"6" "FF" "C. fascicularis" "Carex fascicularis" "Cyperaceae" "G" 0.450999641004295 299.763271870152 0.77494 42.209 NA 15.8771222193772 18.4963786572553 27.1205527251466 "mean" 15.8771222193772
"7" "E" "C. helmsii" "Crassula helmsii" "Crassulaceae" "F" 1.47604258986488 96.6332147485297 0.77765 36.411 NA 14.2127150058626 8.65806325799208 31.314119019686 "mean" 14.2127150058626
"8" "CC" "C. procerum" "Cycnogeton procerum" "Juncaginaceae" "G" 0.901826181909068 100.813597851095 3.1817 37.636 6.19406786616442 9.32705756876046 10.9508920636667 33.799561232232 "mean" 15.5211254349249
"9" "B" "C. eragrostis" "Cyperus eragrostis" "Cyperaceae" "G" 0.418844753470615 253.473501840945 0.58545 40.458 5.72723541269181 25.3486952843375 13.0057101589514 22.9342413029772 "mean" 31.0759306970293
"10" "K" "E. acuta" "Eleocharis acuta" "Cyperaceae" "G" 0.941192751574301 158.370383253877 1.6467 41.006 NA 14.4654842803741 18.1694160694771 31.8682554218577 "mean" 14.4654842803741
"11" "R" "E. camaldulensis" "Eucalyptus camaldulensis" "Myrtaceae" "T" 0.717535906298268 452.871211754151 1.4169 48.45 NA 15.1065690305195 7.16536038751897 43.9907460295356 "mean" 15.1065690305195
"12" "N" "G. filum" "Gahnia filum" "Cyperaceae" "G" 0.223590140849285 432.987955686212 0.23394 44.13 NA 21.9873341214805 21.7719419272915 27.8712054632027 "mean" 21.9873341214805
"13" "A" "J. amabilis" "Juncus amabilis" "Juncaceae" "G" 0.152139386483157 450.972256407078 0.77926 45.282 NA 21.5534446122918 17.6841508781817 30.4854847859814 "mean" 21.5534446122918
"14" "II" "J. procerus" "Juncus procerus" "Juncaceae" "G" 0.262291208446106 352.04002054626 0.46373 43.119 NA 20.4732056327726 13.2877986536965 32.109756545444 "mean" 20.4732056327726
"15" "X" "L. australis" "Lycopus australis" "Lamiaceae" "F" 0.877197312736989 325.894841588592 0.9427 45.314 NA 14.4157380768355 18.7964776540565 34.1034626836425 "mean" 14.4157380768355
"16" "H" "M. drumondii" "Marsilea drummondii" "Marsileaceae" "F" 2.27047766592922 208.77896827539 1.0208 42.538 4.81500081280734 13.8351953388124 13.8300674040545 30.7797434554009 "mean" 18.6501961516198
"17" "BB" "M. ericifolia" "Melaleuca ericifolia" "Myrtaceae" "T" 0.220674310106925 456.115148687168 0.81639 46.652 NA 13.234266139045 7.19002609119995 46.2423712828252 "mean" 13.234266139045
"18" "KK" "M. squarrosa" "Melaleuca squarrosa" "Myrtaceae" "T" 0.178704032531646 488.554451095381 0.6708 49.183 NA 8.41095037141963 7.24468466339567 53.3337318368856 "mean" 8.41095037141963
"19" "NN" "M. florulenta" "Meuhlenbeckia florulenta" "Polygonaceae" "S" 0.0934537886583894 546.462071812594 0.86048 45.023 1.54754549865386 19.2966220919269 16.0678879103366 29.6467788876181 "mean" 20.8441675905808
"20" "M" "M. crispatum" "Myriophyllum crispatum" "Haloragaceae" "F" 0.527694601648947 180.466748389566 1.0957 39.333 NA 14.4557652229886 10.5677122276095 27.692327506892 "mean" 14.4557652229886
"21" "T" "N. alba" "Nymphaea alba" "Nymphaeaceae" "F" 1.50150430074451 185.529670074484 2.7909 42.716 NA 13.810192561609 12.6133252344927 34.1673040903972 "mean" 13.810192561609
"22" "I" "P. distichum" "Paspalum distichum" "Poaceae" "G" 0.0726908972933552 283.177451619033 0.30087 40.36 NA 17.9465212793798 26.4771630846271 22.2274825924274 "mean" 17.9465212793798
"23" "V" "P. decipiens" "Persicaria decipiens" "Polygonaceae" "F" 0.952830908761277 175.60867545498 0.60748 43.681 NA 17.1506936207661 12.9569878932481 29.8422592826603 "mean" 17.1506936207661
"24" "MM" "P. prostrata" "Persicaria prostrata" "Polygonaceae" "F" 0.966116311912715 227.087130023176 1.1063 44.779 NA 20.6068560248928 12.798902834459 31.4876845482992 "mean" 20.6068560248928
"25" "S" "P. australis" "Phragmites australis" "Poaceae" "G" 0.186555469948932 479.858886254049 1.1903 44.618 NA 18.8755619236091 18.3102617113555 33.1442077061742 "mean" 18.8755619236091
"26" "LL" "R. tetraphyllus" "Restio tetraphyllus" "Restionaceae" "G" 0.349637015219855 442.604677742663 0.14089 46.153 NA 22.4070324630883 18.4755515222033 31.1301486655082 "mean" 22.4070324630883
